"Time (s)","Fx (N)","Fy (N)","Fz (N)","Tx (Nm)","Ty (Nm)","Tz (Nm)","AI7 (V)","AI8 (V)"
1.607500,-0.008134,0.015501,0.833268,0.000325,0.000686,-0.003441,0.002514,-0.000729
1.608000,-0.000107,0.015144,0.863028,-0.000054,0.000477,-0.003441,0.001866,0.001541
1.608500,-0.026093,0.033198,0.827537,-0.000135,0.000731,-0.003192,0.002514,-0.003323
1.609000,-0.006139,0.030925,0.830004,0.000454,0.001136,-0.003375,0.002190,0.001866
1.609500,0.018097,0.042466,0.823339,0.000223,0.000941,-0.003143,0.002514,0.002838
1.610000,0.006036,0.026063,0.847314,0.000520,0.000459,-0.003181,0.002514,-0.000080
1.610500,-0.008121,0.020160,0.843454,0.000257,0.000684,-0.003383,0.003163,0.002838
1.611000,-0.022309,0.026050,0.849704,0.000246,0.000900,-0.003609,0.002838,-0.001702
1.611500,0.003868,0.034148,0.873358,0.000703,0.000437,-0.003457,0.001541,-0.000729
1.612000,0.007851,0.036433,0.849147,0.000194,0.001055,-0.003510,0.001866,0.001866
1.612500,0.013820,0.025759,0.848584,0.000320,0.000859,-0.003681,0.001866,-0.000404
1.613000,-0.000191,0.025024,0.856596,0.000891,0.000988,-0.003485,0.002514,0.000244
1.613500,0.003879,0.024947,0.829595,0.000650,0.000831,-0.003488,0.004460,0.001217
1.614000,0.009985,0.025819,0.826111,0.000181,0.000360,-0.003436,0.001866,-0.000080
1.614500,-0.010188,0.039999,0.829351,-0.000111,0.000913,-0.003520,0.001541,0.002514
1.615000,0.005869,0.019005,0.805585,0.000425,0.000882,-0.003603,0.002190,0.004136
1.615500,0.011805,0.034228,0.842193,0.000602,0.001223,-0.003619,0.002190,0.001217
1.616000,-0.000070,0.022694,0.813197,0.000406,0.001051,-0.003350,0.001866,0.002190
1.616500,-0.004055,0.001331,0.819817,-0.000034,0.000729,-0.003362,0.002514,-0.001053
1.617000,-0.020135,0.034479,0.823859,0.000244,0.000913,-0.003298,0.001866,0.003811
1.617500,-0.002069,0.042751,0.830410,0.000563,0.001189,-0.003229,0.001541,0.001541
1.618000,0.007952,0.046010,0.833093,0.000292,0.001078,-0.003311,0.002514,-0.000080
1.618500,0.009869,0.035403,0.856262,0.000706,0.000845,-0.003480,0.002190,0.003811
1.619000,-0.006202,0.016760,0.860053,0.000663,0.000972,-0.003462,0.004136,0.001541
1.619500,-0.008199,0.027344,0.829697,0.000620,0.000817,-0.003547,0.004136,-0.001377
1.620000,0.003795,0.036458,0.862652,0.000525,0.000771,-0.003596,0.002838,0.004460
1.620500,0.001834,0.042465,0.842782,0.000369,0.001113,-0.003481,0.003811,-0.002674
1.621000,0.023875,0.031543,0.834863,0.000390,0.000607,-0.003734,0.002514,0.003811
1.621500,0.017826,0.035501,0.835514,0.000980,0.001130,-0.003643,0.003487,0.000893
1.622000,-0.004263,0.027326,0.825753,0.000757,0.000931,-0.003713,0.002838,0.001866
1.622500,0.005846,0.016462,0.825456,0.000179,0.000802,-0.003633,0.003163,0.002838
1.623000,-0.008169,0.036630,0.843224,0.000297,0.000925,-0.003432,0.001541,0.000568
1.623500,-0.000261,0.027273,0.849195,0.000619,0.001267,-0.003624,0.000893,0.003487
1.624000,0.029957,0.039963,0.842192,0.000625,0.000952,-0.003501,0.002838,0.001217
1.624500,0.001920,0.026136,0.840094,0.000567,0.000842,-0.003347,0.002190,-0.001377
1.625000,-0.016138,0.006279,0.837166,0.000283,0.001011,-0.003304,0.003163,0.003163
1.625500,-0.016283,0.034228,0.869923,0.000383,0.000859,-0.003547,0.002514,-0.000080
1.626000,-0.000157,0.032040,0.856722,0.000695,0.001069,-0.003399,0.002190,0.003163
1.626500,0.015931,0.038700,0.852532,0.000016,0.001120,-0.003395,0.003811,0.002514
1.627000,0.013915,0.028397,0.832686,0.000664,0.000883,-0.003482,0.003163,0.000568
1.627500,-0.004209,0.020467,0.853472,0.001011,0.001149,-0.003457,0.003163,0.002514
1.628000,0.001797,0.018997,0.839203,0.000526,0.001012,-0.003601,0.003487,0.001866
1.628500,0.015803,0.038701,0.858712,0.000716,0.000590,-0.003732,0.002838,0.002190
1.629000,-0.000146,0.036574,0.839514,0.000152,0.001185,-0.003429,0.002838,0.003163
1.629500,0.017743,0.028003,0.830823,0.000137,0.001116,-0.003903,0.002190,0.000244
1.630000,0.033901,0.030649,0.848630,0.000996,0.001067,-0.003611,0.002838,0.003811
1.630500,0.011915,0.010924,0.822811,0.000854,0.000900,-0.003488,0.002838,0.001217
1.631000,0.015977,0.015236,0.839320,0.000219,0.000605,-0.003434,0.002838,0.000893
1.631500,-0.010277,0.025983,0.859480,0.000336,0.000995,-0.003603,0.003163,0.003811
1.632000,-0.000240,0.024929,0.845896,0.000466,0.001407,-0.003568,0.001541,-0.000080
1.632500,0.023902,0.041165,0.865835,0.000544,0.001260,-0.003443,0.003811,0.001866
1.633000,0.013936,0.037860,0.843085,0.000717,0.001042,-0.003365,0.002514,0.005109
1.633500,-0.016152,0.006410,0.840715,0.000614,0.001035,-0.003301,0.003811,0.000568
1.634000,-0.010156,0.019111,0.857084,0.000491,0.000885,-0.003352,0.002514,0.003811
1.634500,-0.006095,0.040373,0.843973,0.000694,0.000907,-0.003260,0.001541,0.000893
1.635000,0.001834,0.039974,0.866249,0.000125,0.001143,-0.003426,0.003811,0.002838
1.635500,0.017924,0.028284,0.849367,0.000663,0.000748,-0.003481,0.002514,0.001866
1.636000,-0.004146,0.034727,0.827016,0.001131,0.001171,-0.003370,0.003811,-0.003323
1.636500,0.011852,0.020221,0.829108,0.000901,0.000785,-0.003626,0.002838,0.006081
1.637000,0.009751,0.021007,0.851674,0.000389,0.000663,-0.003825,0.003163,0.004460
1.637500,-0.008272,0.027164,0.842458,0.000198,0.001179,-0.003630,0.002838,0.002190
1.638000,0.011713,0.027110,0.827986,0.000606,0.001201,-0.003874,0.001866,0.003811
1.638500,0.023931,0.043765,0.815596,0.000833,0.001260,-0.003499,0.001866,-0.000080
1.639000,0.009851,0.021509,0.846262,0.000914,0.001181,-0.003481,0.002838,0.003487
1.639500,-0.000169,0.010739,0.825832,0.000294,0.000920,-0.003579,0.003163,0.002514
1.640000,-0.014158,0.028581,0.843777,0.000400,0.001044,-0.003323,0.002514,0.001541
1.640500,-0.006160,0.038205,0.847232,0.000919,0.001430,-0.003283,0.002838,0.003163
1.641000,0.021948,0.042558,0.836044,0.000738,0.001271,-0.003387,0.003163,0.001541
1.641500,0.017846,0.042401,0.876142,0.001069,0.000709,-0.003558,0.003811,0.000893
1.642000,0.009801,0.026150,0.839301,0.001543,0.000208,-0.003765,0.004136,0.003487
1.642500,0.009909,0.042573,0.799315,0.001482,-0.000375,-0.003740,0.002838,0.000893
1.643000,0.038128,0.065959,0.792809,0.002294,-0.001519,-0.003701,0.002838,0.004460
1.643500,0.040191,0.064672,0.769145,0.001860,-0.001551,-0.003677,0.003163,0.000893
1.644000,0.056096,0.066859,0.774705,0.002796,-0.002424,-0.004150,0.003487,0.000893
1.644500,0.064126,0.076481,0.768209,0.003360,-0.002286,-0.004112,0.003487,0.003487
1.645000,0.060158,0.064867,0.738217,0.003298,-0.002256,-0.004091,0.003811,0.000568
1.645500,0.078232,0.070190,0.747282,0.002891,-0.002936,-0.004231,0.002514,0.002838
1.646000,0.072128,0.090431,0.737280,0.003515,-0.002833,-0.004363,0.001866,0.003811
1.646500,0.080165,0.097919,0.721087,0.004677,-0.002948,-0.004354,0.001866,0.001866
1.647000,0.114201,0.115031,0.749655,0.004470,-0.002818,-0.004504,0.002838,0.003811
1.647500,0.088238,0.088210,0.768029,0.004021,-0.002684,-0.004128,0.002514,-0.000404
1.648000,0.078283,0.058832,0.775322,0.003545,-0.002639,-0.003945,0.003163,0.004136
1.648500,0.056235,0.078938,0.755728,0.003050,-0.002266,-0.003836,0.002190,0.003487
1.649000,0.060182,0.079053,0.782560,0.003429,-0.001909,-0.003827,0.002514,0.000893
1.649500,0.068267,0.069443,0.765343,0.002763,-0.001750,-0.003775,0.003811,0.004136
1.650000,0.068125,0.062399,0.795005,0.003010,-0.001420,-0.003939,0.002514,0.000568
1.650500,0.042041,0.063899,0.765599,0.003214,-0.001602,-0.003978,0.003163,-0.001377
1.651000,0.046060,0.059010,0.765139,0.002623,-0.001286,-0.003951,0.003811,0.006730
1.651500,0.072300,0.067027,0.768719,0.002935,-0.002160,-0.003804,0.003163,-0.000404
1.652000,0.050075,0.077706,0.758154,0.002483,-0.001287,-0.003973,0.002838,0.004784
1.652500,0.066142,0.051785,0.757792,0.002714,-0.001535,-0.004032,0.002190,0.003487
1.653000,0.080246,0.074256,0.758175,0.003204,-0.001465,-0.003877,0.002514,0.001541
1.653500,0.086331,0.051772,0.751351,0.002941,-0.001791,-0.003858,0.003487,0.001866
1.654000,0.096461,0.029187,0.771634,0.002773,-0.002418,-0.003754,0.002838,0.001217
1.654500,0.074329,0.047063,0.775446,0.002552,-0.001608,-0.003666,0.002190,0.003811
1.655000,0.078560,0.059113,0.763686,0.003086,-0.002084,-0.003270,0.001866,0.001541
1.655500,0.100557,0.064667,0.768983,0.002682,-0.001573,-0.003399,0.002514,0.003487
1.656000,0.094664,0.049671,0.756791,0.003123,-0.002062,-0.003211,0.003163,0.002514
1.656500,0.070556,0.024241,0.801566,0.002827,-0.000646,-0.002849,0.003487,0.001217
1.657000,0.076610,0.027789,0.811781,0.002660,-0.000185,-0.002674,0.003487,0.003163
1.657500,0.096923,0.042028,0.819903,0.003015,-0.000422,-0.002157,0.002838,0.005109
1.658000,0.100762,0.034812,0.811648,0.002689,0.000170,-0.002492,0.003487,0.000568
1.658500,0.122862,0.033601,0.791110,0.003324,-0.000457,-0.002628,0.002838,0.004460
1.659000,0.104821,0.035209,0.798906,0.003209,0.000611,-0.002316,0.002838,0.004136
1.659500,0.108952,0.006792,0.822769,0.002640,0.000465,-0.002074,0.003163,0.000893
1.660000,0.117070,0.023183,0.812838,0.002255,0.000747,-0.001870,0.002190,0.003163
1.660500,0.102955,0.024435,0.812860,0.002313,0.000744,-0.001986,0.001866,-0.000404
1.661000,0.136924,0.020638,0.794060,0.002878,0.000411,-0.002482,0.001866,0.002514
1.661500,0.156992,0.034464,0.803492,0.002988,0.000041,-0.002557,0.001866,0.001217
1.662000,0.136995,0.011322,0.825132,0.003118,0.000243,-0.002258,0.002514,-0.000729
1.662500,0.122994,-0.008470,0.829196,0.002744,0.000776,-0.002042,0.003487,0.004784
1.663000,0.129057,0.023120,0.829278,0.002906,0.000230,-0.002034,0.001866,0.002514
1.663500,0.149269,0.018543,0.836643,0.003020,0.000583,-0.001659,0.002190,0.001866
1.664000,0.179416,0.023997,0.842380,0.002566,0.000634,-0.001621,0.003811,0.005757
1.664500,0.169156,0.035225,0.828976,0.004362,0.000643,-0.002033,0.002190,0.000893
1.665000,0.157374,0.009460,0.837331,0.003164,0.001366,-0.001343,0.002838,0.003163
1.665500,0.161346,0.014481,0.824106,0.004125,0.001221,-0.001449,0.003163,0.002514
1.666000,0.171574,0.015622,0.824834,0.003429,0.001748,-0.000967,0.002838,0.001541
1.666500,0.165682,0.019539,0.809242,0.003224,0.002638,-0.000542,0.002514,0.002838
1.667000,0.181692,-0.005912,0.788919,0.004021,0.003212,-0.000592,0.002190,0.000893
1.667500,0.189828,0.000892,0.829499,0.003079,0.003914,-0.000163,0.002514,0.003163
1.668000,0.189900,-0.005658,0.813836,0.003939,0.003935,0.000008,0.002838,0.002190
1.668500,0.214061,-0.018782,0.845233,0.001323,0.003774,0.000026,0.002838,-0.000080
1.669000,0.195906,0.004347,0.853232,0.002679,0.004404,0.000096,0.002514,0.004460
1.669500,0.211665,0.019980,0.870152,0.001760,0.004731,-0.000541,0.001866,0.000893
1.670000,0.239850,0.046446,0.823839,0.003200,0.004989,-0.000375,0.003163,0.001866
1.670500,0.246079,0.035618,0.817883,0.003138,0.003580,-0.000221,0.002838,0.004460
1.671000,0.248335,0.021054,0.766239,0.003954,0.003540,0.000226,0.003163,-0.003323
1.671500,0.270357,0.047836,0.751877,0.004826,0.002293,-0.000158,0.002838,0.005433
1.672000,0.302394,0.064016,0.760567,0.004849,0.002682,-0.000279,0.002514,-0.001377
1.672500,0.310563,0.073559,0.748147,0.005692,0.001603,-0.000166,0.002514,0.000244
1.673000,0.318526,0.075841,0.710288,0.005879,0.001337,-0.000475,0.002838,0.002514
1.673500,0.304456,0.075588,0.678249,0.007806,0.001041,-0.000529,0.003163,-0.000080
1.674000,0.308539,0.072935,0.634139,0.007591,-0.000078,-0.000738,0.003163,0.002838
1.674500,0.320618,0.096891,0.594547,0.009347,-0.001082,-0.000868,0.003163,0.001217
1.675000,0.340801,0.137185,0.518020,0.011505,-0.003271,-0.001141,0.002514,-0.000729
1.675500,0.368755,0.154049,0.493650,0.012706,-0.002400,-0.001338,0.001217,0.005757
1.676000,0.370935,0.206226,0.416330,0.015750,-0.002213,-0.000915,0.001866,0.001866
1.676500,0.320662,0.201814,0.344400,0.016922,-0.000635,-0.000861,0.003487,0.001541
1.677000,0.324565,0.199804,0.320944,0.019104,-0.002360,-0.001398,0.002838,0.001866
1.677500,0.324635,0.212989,0.316444,0.017383,-0.003119,-0.001494,0.002190,-0.000080
1.678000,0.354953,0.257184,0.295130,0.020184,-0.004690,-0.001245,0.003163,0.003163
1.678500,0.379182,0.280585,0.247855,0.019683,-0.004305,-0.001036,0.002514,-0.000404
1.679000,0.371059,0.309347,0.235268,0.021897,-0.005561,-0.001366,0.004460,0.002190
1.679500,0.354939,0.305300,0.195550,0.022584,-0.004892,-0.001421,0.002190,0.000893
1.680000,0.372954,0.343826,0.170840,0.022304,-0.004619,-0.001573,0.002514,-0.001377
1.680500,0.387234,0.376332,0.153094,0.023930,-0.004814,-0.001047,0.003163,0.000893
1.681000,0.389414,0.384554,0.136874,0.022805,-0.003797,-0.000565,0.003163,0.000244
1.681500,0.405609,0.402037,0.102049,0.025145,-0.003974,-0.000264,0.002514,-0.001377
1.682000,0.395701,0.424954,0.073292,0.025042,-0.002684,0.000225,0.003487,0.003163
1.682500,0.379887,0.426174,0.016002,0.026328,-0.002191,0.000818,0.003487,-0.002350
1.683000,0.392162,0.438454,-0.002670,0.025744,-0.000109,0.001653,0.002838,0.000893
1.683500,0.386829,0.451351,-0.021932,0.025912,-0.003174,0.002583,0.002838,0.001541
1.684000,0.407329,0.469042,-0.082216,0.027134,-0.002095,0.003646,0.001541,-0.001053
1.684500,0.417373,0.501324,-0.091640,0.027775,-0.000849,0.003926,0.003163,0.002190
1.685000,0.411675,0.512309,-0.091942,0.029294,-0.003017,0.004338,0.003163,0.000244
1.685500,0.389466,0.500933,-0.198678,0.029853,0.000454,0.004494,0.003487,-0.000080
1.686000,0.401758,0.540475,-0.180562,0.030897,-0.002734,0.004546,0.002514,0.001866
1.686500,0.409545,0.553364,-0.245025,0.031573,0.000827,0.004554,0.002838,-0.000729
1.687000,0.426073,0.571570,-0.304321,0.030760,-0.001496,0.004930,0.004136,0.001866
1.687500,0.411735,0.576044,-0.392613,0.031157,0.001180,0.004609,0.002514,0.000893
1.688000,0.411913,0.559027,-0.378673,0.031110,-0.001269,0.004556,0.002514,-0.002026
1.688500,0.404043,0.547208,-0.439145,0.029172,0.000129,0.004912,0.003163,0.001217
1.689000,0.420227,0.551493,-0.469680,0.029130,-0.001368,0.004791,0.002190,0.001541
1.689500,0.404046,0.558583,-0.524459,0.028321,-0.000383,0.004535,0.002838,0.000244
1.690000,0.441982,0.535999,-0.614951,0.028304,-0.000056,0.003809,0.002514,0.004460
1.690500,0.445802,0.526527,-0.708030,0.027484,0.001101,0.003273,0.001866,-0.001377
1.691000,0.456086,0.546334,-0.659013,0.028995,-0.001909,0.003465,0.002514,0.001217
1.691500,0.474067,0.561258,-0.690954,0.028446,-0.001595,0.003193,0.002190,0.001541
1.692000,0.484255,0.590204,-0.717717,0.028631,-0.003623,0.003075,0.002190,0.001217
1.692500,0.494170,0.627483,-0.846044,0.029512,-0.002011,0.002819,0.001541,0.004136
1.693000,0.526033,0.680593,-0.907034,0.029000,-0.002754,0.001878,0.003487,-0.001702
1.693500,0.489679,0.707655,-0.983441,0.031072,-0.002380,0.001435,0.002514,0.001866
1.694000,0.439165,0.725506,-1.065636,0.030232,-0.001090,0.000751,0.003811,0.000893
1.694500,0.406629,0.799073,-1.140477,0.032209,-0.001224,-0.000216,0.003163,0.001541
1.695000,0.396305,0.835770,-1.240042,0.031593,0.000849,-0.000734,0.003811,0.000568
1.695500,0.368067,0.859775,-1.354597,0.032226,0.000645,-0.001303,0.003811,-0.001702
1.696000,0.329507,0.885176,-1.443518,0.032269,0.002958,-0.001968,0.003163,0.000893
1.696500,0.293223,0.909459,-1.550926,0.032819,0.003682,-0.002364,0.003163,0.002190
1.697000,0.248794,0.917048,-1.666369,0.032017,0.005661,-0.002877,0.003487,-0.001377
1.697500,0.224573,0.952254,-1.727864,0.031168,0.006296,-0.003215,0.003487,0.001541
1.698000,0.170207,0.977671,-1.804823,0.030755,0.008040,-0.003387,0.002190,-0.000080
1.698500,0.123860,0.986171,-1.889562,0.029727,0.009285,-0.003766,0.002190,0.000568
1.699000,0.083547,1.014934,-2.007620,0.029456,0.010371,-0.004192,0.001866,0.003487
1.699500,0.008968,0.995410,-2.089287,0.027498,0.013148,-0.004581,0.002838,-0.002999
1.700000,-0.095447,0.970523,-2.225648,0.025338,0.015718,-0.004511,0.003163,-0.000080
1.700500,-0.205943,0.961232,-2.372094,0.022844,0.019892,-0.004287,0.003487,-0.001053
1.701000,-0.302361,0.957685,-2.481500,0.020568,0.023868,-0.003943,0.002514,-0.001053
1.701500,-0.434930,0.928870,-2.674730,0.016764,0.030454,-0.003414,0.003487,0.002514
1.702000,-0.581662,0.896593,-2.857987,0.013416,0.036621,-0.003143,0.002838,0.000244
1.702500,-0.786444,0.854901,-3.068232,0.009681,0.044782,-0.002124,0.003487,-0.000729
1.703000,-0.918680,0.840313,-3.238842,0.006057,0.050528,-0.000922,0.003163,-0.000729
1.703500,-1.028477,0.852760,-3.376919,0.003278,0.054716,0.000908,0.002514,-0.001377
1.704000,-1.122182,0.867294,-3.461192,0.000699,0.058419,0.002856,0.001866,0.000893
1.704500,-1.161425,0.873306,-3.572205,-0.001017,0.060263,0.004920,0.002514,-0.001377
1.705000,-1.192609,0.911886,-3.612249,-0.002183,0.060877,0.007051,0.002190,-0.000404
1.705500,-1.229718,0.911229,-3.655742,-0.003934,0.060114,0.009067,0.002838,0.000244
1.706000,-1.258895,0.915093,-3.642618,-0.005610,0.059603,0.011066,0.003163,-0.001702
1.706500,-1.296057,0.940478,-3.686038,-0.006942,0.059156,0.013068,0.001866,0.001866
1.707000,-1.335290,0.927654,-3.756292,-0.008189,0.060337,0.015155,0.001217,-0.000729
1.707500,-1.374630,0.942562,-3.776889,-0.009383,0.060677,0.016993,0.003163,-0.000729
1.708000,-1.476308,0.912560,-3.822996,-0.010783,0.062662,0.018892,0.003163,0.004460
1.708500,-1.616270,0.879322,-3.929920,-0.012569,0.065208,0.020439,0.002838,-0.002999
1.709000,-1.738357,0.854273,-4.055329,-0.014186,0.068503,0.021635,0.002838,0.000568
1.709500,-1.882838,0.821108,-4.141294,-0.015271,0.072087,0.022353,0.002838,-0.000080
1.710000,-2.007504,0.733249,-4.247295,-0.017042,0.075702,0.022326,0.003487,-0.002350
1.710500,-2.124375,0.650291,-4.377986,-0.017441,0.078900,0.021688,0.003487,0.000893
1.711000,-2.259515,0.565848,-4.438792,-0.017836,0.081701,0.020737,0.002190,-0.003647
1.711500,-2.356513,0.474855,-4.531758,-0.018484,0.083467,0.019419,0.003811,-0.000729
1.712000,-2.423383,0.410204,-4.568323,-0.018724,0.083607,0.017971,0.002838,-0.000404
1.712500,-2.506133,0.379217,-4.622522,-0.018069,0.083897,0.017010,0.002514,-0.002674
1.713000,-2.498501,0.341301,-4.615047,-0.016692,0.082367,0.015874,0.002838,0.002190
1.713500,-2.482614,0.338310,-4.596591,-0.015650,0.079867,0.015078,0.002838,-0.000080
1.714000,-2.462548,0.297721,-4.546724,-0.014377,0.076608,0.014579,0.003811,-0.002026
1.714500,-2.444571,0.279044,-4.501302,-0.013605,0.073001,0.013798,0.003811,0.000893
1.715000,-2.406422,0.295730,-4.499414,-0.012473,0.069318,0.013118,0.003487,-0.000729
1.715500,-2.356281,0.300390,-4.440934,-0.011496,0.065790,0.012470,0.002838,0.001866
1.716000,-2.300022,0.306211,-4.402495,-0.011124,0.062813,0.012050,0.003163,-0.000729
1.716500,-2.255982,0.291289,-4.381024,-0.009549,0.059518,0.011201,0.002838,-0.002350
1.717000,-2.225864,0.280022,-4.338213,-0.008781,0.057133,0.010858,0.004136,0.000568
1.717500,-2.177733,0.279085,-4.326796,-0.007790,0.054147,0.010181,0.002838,-0.000729
1.718000,-2.123646,0.300316,-4.288889,-0.006543,0.050919,0.009402,0.003163,0.001217
1.718500,-2.077743,0.307310,-4.231810,-0.005883,0.048494,0.008452,0.001866,0.000244
1.719000,-1.999869,0.299964,-4.166152,-0.004099,0.045053,0.007003,0.001866,-0.003323
1.719500,-1.921943,0.330169,-4.113684,-0.002260,0.041238,0.005588,0.001541,0.000568
1.720000,-1.856131,0.334384,-4.010945,-0.000875,0.037752,0.004193,0.001866,-0.002350
1.720500,-1.776347,0.332031,-3.933639,0.000126,0.033011,0.002253,0.001866,-0.002026
1.721000,-1.714682,0.366945,-3.827928,0.001770,0.030140,0.000733,0.002838,0.001217
1.721500,-1.612893,0.384985,-3.723751,0.003443,0.026965,-0.000978,0.001866,-0.002674
1.722000,-1.519052,0.410062,-3.656322,0.004542,0.023869,-0.002610,0.003487,-0.000729
1.722500,-1.457434,0.414114,-3.537858,0.005926,0.020461,-0.004342,0.003163,-0.000404
1.723000,-1.413800,0.400882,-3.431842,0.006763,0.018052,-0.005743,0.003811,-0.001702
1.723500,-1.354012,0.404030,-3.349371,0.007489,0.015602,-0.007025,0.003163,0.000244
1.724000,-1.278088,0.425925,-3.246440,0.008313,0.013215,-0.008068,0.003163,-0.002350
1.724500,-1.230186,0.424748,-3.162408,0.008656,0.011665,-0.008816,0.003163,0.000244
1.725000,-1.152270,0.417368,-3.073081,0.009558,0.009417,-0.009922,0.002838,-0.001053
1.725500,-1.106265,0.419986,-2.967558,0.010305,0.007870,-0.010329,0.002838,-0.003647
1.726000,-1.044215,0.403214,-2.877003,0.010185,0.005974,-0.010969,0.002838,0.000568
1.726500,-0.984049,0.411347,-2.785270,0.010203,0.004242,-0.011264,0.002514,-0.002674
1.727000,-0.958068,0.418930,-2.682151,0.010708,0.003195,-0.011449,0.003487,-0.000729
1.727500,-0.883972,0.402506,-2.570981,0.011017,0.002299,-0.011820,0.001541,0.001217
1.728000,-0.811800,0.413189,-2.445474,0.011614,0.001095,-0.011988,0.002514,-0.002674
1.728500,-0.785585,0.413834,-2.334062,0.011949,-0.000143,-0.011671,0.003163,-0.001053
1.729000,-0.739416,0.383510,-2.241466,0.011729,-0.001198,-0.011725,0.002838,-0.002350
1.729500,-0.703263,0.385341,-2.127461,0.012114,-0.001805,-0.011512,0.002514,-0.002674
1.730000,-0.663185,0.391960,-2.034246,0.012706,-0.002105,-0.011489,0.001866,0.000568
1.730500,-0.596810,0.380322,-1.934652,0.012251,-0.002978,-0.011221,0.004136,-0.003323
1.731000,-0.582944,0.364843,-1.824380,0.013068,-0.003151,-0.011351,0.003163,0.001866
1.731500,-0.570936,0.334032,-1.730376,0.013150,-0.003188,-0.011210,0.004136,-0.002350
1.732000,-0.524752,0.332234,-1.643941,0.013224,-0.003569,-0.011080,0.002514,-0.003647
1.732500,-0.488493,0.324428,-1.536558,0.012901,-0.004385,-0.010735,0.003163,0.000244
1.733000,-0.456461,0.312259,-1.443525,0.012696,-0.003713,-0.010605,0.002838,-0.003323
1.733500,-0.412206,0.288551,-1.369514,0.013269,-0.003940,-0.010282,0.003163,-0.002674
1.734000,-0.378079,0.282380,-1.258762,0.013523,-0.003648,-0.009952,0.002514,0.002838
1.734500,-0.361868,0.258595,-1.180759,0.013171,-0.003762,-0.009475,0.002838,-0.002674
1.735000,-0.341765,0.248515,-1.100740,0.012509,-0.004120,-0.009332,0.002838,-0.001053
1.735500,-0.339656,0.247428,-0.991631,0.012667,-0.003674,-0.008703,0.002190,-0.002674
1.736000,-0.307383,0.249597,-0.910238,0.012823,-0.003620,-0.008151,0.002838,-0.002350
1.736500,-0.267137,0.246888,-0.836458,0.012665,-0.003329,-0.007739,0.002190,-0.000729
1.737000,-0.252941,0.238472,-0.751395,0.012818,-0.003802,-0.007285,0.002838,-0.005917
1.737500,-0.248933,0.205227,-0.660776,0.012047,-0.003232,-0.007007,0.002514,-0.000080
1.738000,-0.242783,0.213466,-0.592304,0.012197,-0.003223,-0.006520,0.003163,-0.000404
1.738500,-0.214593,0.229449,-0.508316,0.011861,-0.003201,-0.006137,0.003163,-0.002999
1.739000,-0.210555,0.212788,-0.454498,0.011359,-0.002858,-0.005913,0.003487,0.003163
1.739500,-0.182485,0.191323,-0.370962,0.011668,-0.002992,-0.005820,0.002838,-0.002026
1.740000,-0.184353,0.187952,-0.329280,0.011524,-0.002569,-0.005311,0.002514,-0.002999
1.740500,-0.164205,0.168845,-0.289097,0.011233,-0.002676,-0.005113,0.003487,0.000893
1.741000,-0.158153,0.164893,-0.208447,0.010613,-0.002627,-0.004858,0.003811,-0.003647
1.741500,-0.154177,0.157557,-0.158484,0.010063,-0.002231,-0.004771,0.002838,-0.002026
1.742000,-0.142163,0.143406,-0.098039,0.010136,-0.001720,-0.004594,0.002190,-0.001053
1.742500,-0.116106,0.156274,-0.054656,0.010809,-0.001692,-0.004546,0.001541,-0.002026
1.743000,-0.121996,0.131366,0.023620,0.009993,-0.001509,-0.004049,0.002838,0.000893
1.743500,-0.130060,0.107683,0.050297,0.009593,-0.001561,-0.004088,0.003163,-0.002999
1.744000,-0.123958,0.115834,0.101282,0.009223,-0.001021,-0.003685,0.001541,-0.000729
1.744500,-0.105793,0.112374,0.128702,0.009347,-0.000658,-0.003337,0.002838,-0.003323
1.745000,-0.089759,0.123673,0.181751,0.008890,-0.000561,-0.003271,0.004136,-0.005269
1.745500,-0.079782,0.110402,0.258566,0.008685,-0.000478,-0.003211,0.003811,-0.002026
1.746000,-0.095854,0.087200,0.265983,0.008948,-0.000325,-0.003164,0.004136,-0.003972
1.746500,-0.091894,0.089018,0.288415,0.008157,-0.000480,-0.003306,0.003163,0.000893
1.747000,-0.079725,0.098242,0.319195,0.008066,-0.000803,-0.003020,0.003163,0.002838
1.747500,-0.087705,0.091215,0.329649,0.007381,-0.000087,-0.002770,0.002838,-0.002674
1.748000,-0.069545,0.068779,0.339886,0.007586,-0.000598,-0.002660,0.002838,-0.000080
1.748500,-0.065672,0.066493,0.376348,0.007952,-0.000074,-0.002763,0.003163,-0.002026
1.749000,-0.051549,0.057902,0.389414,0.007339,-0.000201,-0.002652,0.003163,-0.002026
1.749500,-0.053519,0.049440,0.416333,0.006830,-0.000293,-0.002545,0.002514,-0.001377
1.750000,-0.071682,0.055284,0.473633,0.006690,0.000025,-0.002516,0.002514,-0.003972
1.750500,-0.053612,0.040022,0.486913,0.007074,0.000033,-0.002483,0.001866,0.000893
1.751000,-0.031481,0.057223,0.509880,0.006687,-0.000153,-0.002389,0.002838,-0.001702
1.751500,-0.043574,0.045582,0.543857,0.006872,-0.000056,-0.002364,0.003163,-0.004296
1.752000,-0.057576,0.025503,0.550862,0.006117,0.000094,-0.002237,0.003163,-0.000080
1.752500,-0.055521,0.040688,0.551020,0.006055,-0.000171,-0.002179,0.002838,-0.003323
1.753000,-0.035387,0.050007,0.588124,0.006011,0.000259,-0.001883,0.002838,-0.001702
