"Time (s)","Fx (N)","Fy (N)","Fz (N)","Tx (Nm)","Ty (Nm)","Tz (Nm)","AI7 (V)","AI8 (V)"
4.039500,-0.220372,0.140050,0.039199,0.003477,0.004086,0.000732,0.001541,0.002514
4.040000,-0.232513,0.139813,0.038460,0.003054,0.003912,0.000471,0.001866,-0.000080
4.040500,-0.212468,0.156022,0.051249,0.003410,0.003401,0.000341,0.003163,0.001541
4.041000,-0.224506,0.144532,0.051839,0.003452,0.003804,0.000450,0.002838,0.000244
4.041500,-0.218470,0.122117,0.061770,0.003333,0.003779,0.000473,0.002514,-0.001053
4.042000,-0.204390,0.139791,0.038094,0.003558,0.003829,0.000483,0.002514,0.001866
4.042500,-0.200355,0.147000,0.038428,0.003878,0.003965,0.000574,0.002514,-0.000080
4.043000,-0.198337,0.150305,0.051670,0.003613,0.003733,0.000573,0.002514,0.000568
4.043500,-0.202218,0.157463,0.032339,0.003372,0.003756,0.000824,0.003163,0.001866
4.044000,-0.216346,0.144710,0.049298,0.003455,0.004143,0.000792,0.001866,-0.000404
4.044500,-0.218371,0.140999,0.028599,0.003148,0.003831,0.000616,0.002514,0.003487
4.045000,-0.208330,0.156090,0.048609,0.003365,0.003350,0.000595,0.002838,0.000568
4.045500,-0.224454,0.144492,0.058887,0.003453,0.003527,0.000532,0.003487,0.002838
4.046000,-0.228449,0.121040,0.052258,0.003191,0.003756,0.000580,0.002838,0.000893
4.046500,-0.212391,0.142298,0.045454,0.003718,0.003844,0.000595,0.002838,-0.001702
4.047000,-0.214420,0.145956,0.045586,0.003927,0.004017,0.000598,0.002190,0.002838
4.047500,-0.200315,0.149144,0.065441,0.003564,0.003772,0.000685,0.002514,-0.000080
4.048000,-0.204306,0.158544,0.045280,0.003238,0.003961,0.000713,0.002514,0.002514
4.048500,-0.208323,0.142232,0.038780,0.003481,0.003851,0.000679,0.001866,0.003163
4.049000,-0.222470,0.150282,0.041565,0.003058,0.003878,0.000478,0.001866,-0.000729
4.049500,-0.206415,0.154729,0.051128,0.003260,0.003285,0.000369,0.002514,0.003487
4.050000,-0.212430,0.149168,0.055122,0.003519,0.003760,0.000512,0.003163,-0.000404
4.050500,-0.210406,0.122080,0.051634,0.003421,0.003568,0.000474,0.002838,0.002838
4.051000,-0.206393,0.138745,0.034985,0.003741,0.003894,0.000512,0.002838,0.001217
4.051500,-0.200445,0.149216,0.030906,0.003744,0.003995,0.000349,0.002514,0.000244
4.052000,-0.190304,0.152446,0.051228,0.003431,0.003523,0.000517,0.003163,0.003811
4.052500,-0.200280,0.163182,0.058743,0.003216,0.003963,0.000773,0.003163,0.000244
4.053000,-0.212407,0.144497,0.034890,0.003258,0.004014,0.000538,0.001541,0.002514
4.053500,-0.216448,0.153792,0.041440,0.003120,0.003924,0.000482,0.002190,0.000893
4.054000,-0.204205,0.160881,0.018835,0.003339,0.003244,0.000735,0.002838,0.000244
4.054500,-0.222406,0.148031,0.048915,0.003283,0.003682,0.000618,0.002838,0.003487
4.055000,-0.224403,0.121023,0.038795,0.003187,0.003624,0.000579,0.000893,-0.000080
4.055500,-0.214403,0.136393,0.038598,0.003546,0.003888,0.000564,0.002838,0.002190
4.056000,-0.212373,0.139999,0.025311,0.003750,0.003763,0.000565,0.002514,-0.001377
4.056500,-0.202356,0.150274,0.061857,0.003616,0.003590,0.000571,0.002838,0.000893
4.057000,-0.204286,0.154008,0.028701,0.003401,0.004073,0.000741,0.002514,0.004460
4.057500,-0.214319,0.143463,0.025529,0.003255,0.004026,0.000733,0.000893,0.000244
4.058000,-0.220426,0.151537,0.031715,0.003157,0.003865,0.000535,0.002190,0.002514
4.058500,-0.200357,0.149064,0.054938,0.003606,0.003525,0.000514,0.002514,0.000893
4.059000,-0.228519,0.135192,0.062146,0.003454,0.003913,0.000503,0.002190,0.001866
4.059500,-0.210392,0.126718,0.065185,0.003354,0.003510,0.000531,0.003163,0.001866
4.060000,-0.204401,0.135216,0.021291,0.003766,0.003858,0.000426,0.002838,0.000568
4.060500,-0.208353,0.146990,0.045504,0.003695,0.003902,0.000654,0.002838,0.004460
4.061000,-0.202358,0.150173,0.054935,0.003565,0.003288,0.000484,0.002514,0.001217
4.061500,-0.192281,0.151308,0.071753,0.003197,0.003949,0.000716,0.002838,0.003487
4.062000,-0.208365,0.132818,0.031709,0.003476,0.003884,0.000564,0.001541,0.001541
4.062500,-0.214392,0.154933,0.031464,0.002984,0.003831,0.000537,0.002838,-0.000729
4.063000,-0.200347,0.156027,0.051469,0.003407,0.003497,0.000515,0.002838,0.001217
4.063500,-0.224333,0.146925,0.049491,0.003141,0.003777,0.000813,0.002514,0.002838
4.064000,-0.216310,0.127956,0.035462,0.003032,0.003466,0.000666,0.002838,0.001866
4.064500,-0.216394,0.132821,0.025047,0.003244,0.003960,0.000560,0.003163,0.002514
4.065000,-0.208381,0.151699,0.031843,0.003810,0.003790,0.000542,0.002838,0.002514
4.065500,-0.210277,0.152751,0.052686,0.003586,0.003387,0.000763,0.002514,0.004784
4.066000,-0.192269,0.156039,0.054943,0.003220,0.003893,0.000688,0.003163,0.001217
4.066500,-0.210345,0.136312,0.011494,0.003211,0.003898,0.000561,0.001866,0.002838
4.067000,-0.220441,0.149131,0.031506,0.003003,0.003951,0.000506,0.001866,0.001541
4.067500,-0.210396,0.157386,0.058646,0.003563,0.003689,0.000571,0.003163,0.001217
4.068000,-0.220530,0.142104,0.071749,0.003487,0.003863,0.000424,0.002838,0.002190
4.068500,-0.210403,0.117521,0.021360,0.003534,0.003654,0.000416,0.002514,-0.001053
4.069000,-0.204348,0.132843,0.028309,0.003568,0.003915,0.000566,0.002514,0.002838
4.069500,-0.210470,0.150414,0.051575,0.003852,0.003717,0.000402,0.002514,0.001866
4.070000,-0.204371,0.153802,0.058441,0.003494,0.003739,0.000572,0.002190,0.001217
4.070500,-0.194255,0.152756,0.038502,0.003344,0.004264,0.000774,0.003163,0.000568
4.071000,-0.202312,0.138565,0.028185,0.003269,0.003822,0.000594,0.000893,-0.000404
4.071500,-0.214343,0.147965,0.025094,0.003041,0.003779,0.000618,0.001866,0.002838
4.072000,-0.202269,0.157380,0.055686,0.003560,0.003532,0.000740,0.002190,-0.000404
4.072500,-0.228451,0.146942,0.062573,0.003377,0.003825,0.000646,0.002514,0.003163
4.073000,-0.218332,0.126798,0.042179,0.002935,0.003699,0.000695,0.002838,0.001866
4.073500,-0.218421,0.134057,0.028488,0.003440,0.003913,0.000532,0.003163,0.001217
4.074000,-0.216409,0.149458,0.035530,0.003804,0.003946,0.000597,0.002838,0.003811
4.074500,-0.206283,0.147922,0.055647,0.003418,0.003395,0.000706,0.002514,0.003487
4.075000,-0.202363,0.150266,0.044757,0.003238,0.004037,0.000572,0.003811,0.001541
4.075500,-0.204406,0.135074,0.024375,0.003390,0.003972,0.000425,0.002190,0.003487
4.076000,-0.220411,0.149163,0.038517,0.003052,0.003922,0.000591,0.002514,-0.000080
4.076500,-0.210368,0.155123,0.055569,0.003692,0.003661,0.000627,0.002514,0.003163
4.077000,-0.230445,0.134031,0.049123,0.003308,0.003733,0.000611,0.002514,0.000893
4.077500,-0.208334,0.123242,0.021401,0.003095,0.003644,0.000528,0.002190,0.001217
4.078000,-0.214514,0.136296,0.034408,0.003541,0.003944,0.000311,0.002838,0.002190
4.078500,-0.212400,0.137775,0.049088,0.004072,0.003952,0.000625,0.002514,0.000244
4.079000,-0.196284,0.146801,0.051939,0.003642,0.003640,0.000656,0.002514,0.002514
4.079500,-0.186299,0.147856,0.041030,0.003405,0.004000,0.000549,0.002514,-0.000729
4.080000,-0.212456,0.137297,0.027568,0.003075,0.003882,0.000365,0.001541,0.003163
4.080500,-0.218280,0.155038,0.029059,0.002942,0.003661,0.000786,0.002190,0.004460
4.081000,-0.208326,0.149254,0.055739,0.003708,0.003569,0.000681,0.002838,0.000568
4.081500,-0.230368,0.138777,0.036066,0.003145,0.003789,0.000752,0.002514,0.001541
4.082000,-0.216330,0.127849,0.028384,0.002841,0.003414,0.000580,0.002514,0.001541
4.082500,-0.220433,0.144636,0.031931,0.003497,0.003864,0.000535,0.002190,0.005433
4.083000,-0.216399,0.123487,0.052262,0.003575,0.003848,0.000616,0.001866,0.001866
4.083500,-0.206420,0.143263,0.081991,0.003631,0.003862,0.000571,0.001541,-0.000404
4.084000,-0.184163,0.156240,0.021697,0.003496,0.003902,0.000775,0.002514,0.002838
4.084500,-0.198333,0.131404,0.037893,0.003276,0.003718,0.000508,0.001866,0.000244
4.085000,-0.218327,0.145741,0.032281,0.003035,0.004022,0.000759,0.003487,0.004136
4.085500,-0.214360,0.155134,0.059142,0.003508,0.003795,0.000710,0.002514,0.000893
4.086000,-0.234465,0.136428,0.049214,0.003229,0.003921,0.000640,0.003163,0.000244
4.086500,-0.212354,0.132482,0.041527,0.002819,0.003582,0.000556,0.002838,0.000568
4.087000,-0.210426,0.131497,0.034592,0.003327,0.003760,0.000421,0.003811,-0.000729
4.087500,-0.216555,0.142211,0.061463,0.003766,0.004004,0.000344,0.003163,0.005109
4.088000,-0.200345,0.146925,0.038362,0.003736,0.003884,0.000573,0.003811,0.002514
4.088500,-0.194300,0.157403,0.044988,0.003509,0.004067,0.000663,0.002514,0.001541
4.089000,-0.198431,0.133656,0.030379,0.003190,0.003830,0.000284,0.002190,0.001866
4.089500,-0.210397,0.147839,0.048139,0.003041,0.003865,0.000538,0.003811,0.001217
4.090000,-0.216423,0.153975,0.055525,0.003688,0.003696,0.000568,0.003163,0.000893
4.090500,-0.226445,0.148078,0.052278,0.003239,0.003898,0.000618,0.003163,0.001541
4.091000,-0.218359,0.138524,0.028478,0.002993,0.003585,0.000584,0.001541,0.000893
4.091500,-0.216329,0.139909,0.022178,0.003423,0.003596,0.000644,0.004136,-0.000404
4.092000,-0.232523,0.142491,0.032193,0.003679,0.004098,0.000505,0.003487,-0.001053
4.092500,-0.204335,0.135080,0.075706,0.003681,0.003633,0.000680,0.002838,0.003163
4.093000,-0.192366,0.153839,0.041074,0.003580,0.004113,0.000494,0.003811,-0.001053
4.093500,-0.206479,0.143093,0.044049,0.003198,0.003899,0.000314,0.002514,0.004136
4.094000,-0.218347,0.154955,0.045463,0.002896,0.003798,0.000704,0.002838,0.003811
4.094500,-0.210351,0.160014,0.059333,0.003816,0.004098,0.000773,0.003163,0.002190
4.095000,-0.230476,0.143416,0.042129,0.003215,0.003924,0.000559,0.001866,0.002838
4.095500,-0.200435,0.137014,0.047138,0.003022,0.003565,0.000283,0.002514,-0.000729
4.096000,-0.212480,0.132634,0.041115,0.003474,0.003576,0.000308,0.003811,0.001866
4.096500,-0.216396,0.130566,0.048971,0.003659,0.003816,0.000618,0.002514,0.001866
4.097000,-0.202368,0.143254,0.061792,0.003579,0.003759,0.000570,0.003163,-0.000729
4.097500,-0.186280,0.154862,0.037724,0.003394,0.003804,0.000549,0.002838,0.004460
4.098000,-0.202454,0.138431,0.023771,0.003309,0.003795,0.000256,0.002514,-0.000080
4.098500,-0.218346,0.154939,0.042040,0.002801,0.003855,0.000704,0.003811,0.003487
4.099000,-0.222406,0.160006,0.049325,0.003724,0.003838,0.000681,0.002838,0.005433
4.099500,-0.224399,0.149338,0.035642,0.003244,0.003998,0.000675,0.002838,0.001866
4.100000,-0.204368,0.141794,0.041067,0.003049,0.003365,0.000421,0.002838,0.001866
4.100500,-0.216339,0.130483,0.028845,0.003467,0.003489,0.000613,0.003163,-0.000729
4.101000,-0.230411,0.129447,0.056279,0.003474,0.003788,0.000724,0.003163,0.002514
4.101500,-0.208198,0.144800,0.033088,0.003639,0.003875,0.000961,0.003163,0.001541
4.102000,-0.198320,0.152599,0.044863,0.003343,0.003846,0.000601,0.003163,0.001217
4.102500,-0.216436,0.142091,0.024652,0.003243,0.003708,0.000420,0.002190,0.006081
4.103000,-0.214272,0.148105,0.022340,0.003138,0.003832,0.000788,0.003487,0.001866
4.103500,-0.206271,0.155245,0.066311,0.003743,0.003884,0.000884,0.002838,0.003811
4.104000,-0.234423,0.141220,0.029265,0.003206,0.004004,0.000697,0.002838,0.001217
4.104500,-0.210405,0.140556,0.037585,0.002856,0.003292,0.000361,0.003163,0.001866
4.105000,-0.222490,0.143377,0.031560,0.003489,0.003712,0.000392,0.004136,0.002838
4.105500,-0.226489,0.138917,0.059205,0.003803,0.004034,0.000592,0.002838,-0.000404
4.106000,-0.206388,0.138708,0.068879,0.003887,0.003752,0.000598,0.002838,0.004460
4.106500,-0.192350,0.156222,0.044647,0.003734,0.003972,0.000523,0.002838,0.002838
4.107000,-0.190341,0.135928,0.023750,0.003290,0.003397,0.000312,0.001541,0.002838
4.107500,-0.216396,0.158475,0.048478,0.002960,0.003978,0.000624,0.002514,0.004460
4.108000,-0.220421,0.149424,0.062673,0.003763,0.003940,0.000681,0.002514,0.000568
4.108500,-0.228521,0.142174,0.055210,0.003162,0.004106,0.000505,0.002190,0.002190
4.109000,-0.204377,0.151153,0.061334,0.003148,0.003275,0.000453,0.002514,0.000893
4.109500,-0.206319,0.143390,0.015005,0.003528,0.003648,0.000565,0.003163,0.005109
4.110000,-0.230471,0.136513,0.059352,0.003558,0.003977,0.000644,0.003163,0.002190
4.110500,-0.206257,0.136342,0.059425,0.003594,0.003590,0.000818,0.002514,-0.000404
4.111000,-0.194282,0.147941,0.034805,0.003363,0.003908,0.000629,0.002190,0.003163
4.111500,-0.206415,0.147763,0.037651,0.003222,0.003510,0.000368,0.002838,0.000568
4.112000,-0.206301,0.157322,0.035181,0.003229,0.003643,0.000653,0.003163,0.002514
4.112500,-0.220350,0.144796,0.042820,0.003597,0.004027,0.000790,0.002190,0.003163
4.113000,-0.218474,0.150205,0.058201,0.003058,0.003909,0.000481,0.001866,0.000568
4.113500,-0.204379,0.137197,0.027628,0.003258,0.003338,0.000364,0.001866,0.002838
4.114000,-0.204348,0.142003,0.044950,0.003475,0.003387,0.000508,0.003163,0.000568
4.114500,-0.218444,0.126982,0.041835,0.003405,0.004026,0.000532,0.002838,0.002838
4.115000,-0.208408,0.137517,0.058632,0.003786,0.003766,0.000539,0.002514,0.001217
4.115500,-0.190372,0.155017,0.047784,0.003774,0.003988,0.000468,0.002514,-0.000080
4.116000,-0.188238,0.149147,0.021376,0.003599,0.003679,0.000602,0.003163,0.003487
4.116500,-0.202245,0.155003,0.045542,0.003219,0.003786,0.000795,0.003487,-0.000404
4.117000,-0.218327,0.150632,0.042822,0.003533,0.004014,0.000820,0.002514,0.000568
4.117500,-0.224474,0.144576,0.045276,0.003312,0.003999,0.000534,0.002514,0.000893
4.118000,-0.202391,0.150090,0.027486,0.003371,0.003238,0.000312,0.003163,0.001866
4.118500,-0.226427,0.134083,0.035572,0.003305,0.003932,0.000614,0.003487,0.003487
4.119000,-0.232437,0.135294,0.042579,0.003269,0.003938,0.000668,0.003163,0.000244
4.119500,-0.208287,0.142243,0.049207,0.003578,0.003683,0.000763,0.003163,0.003163
4.120000,-0.204335,0.142225,0.028369,0.003524,0.003912,0.000596,0.002190,0.000568
4.120500,-0.208379,0.142136,0.041748,0.003619,0.003547,0.000509,0.003163,0.002514
4.121000,-0.204202,0.149069,0.032159,0.002859,0.003776,0.000846,0.002514,0.003487
4.121500,-0.216381,0.137716,0.045808,0.003651,0.004117,0.000707,0.001866,0.000244
4.122000,-0.224412,0.144533,0.035378,0.003077,0.003919,0.000616,0.001866,0.002190
4.122500,-0.206419,0.154857,0.037731,0.003353,0.003506,0.000371,0.002514,0.000893
4.123000,-0.220515,0.132725,0.054897,0.003435,0.003814,0.000392,0.002838,0.002190
4.123500,-0.232462,0.123541,0.049206,0.003395,0.003831,0.000609,0.002838,0.002514
4.124000,-0.200287,0.144570,0.048854,0.003680,0.003801,0.000712,0.002838,-0.000729
4.124500,-0.186418,0.155011,0.037208,0.003956,0.003965,0.000301,0.001866,0.004784
4.125000,-0.192435,0.151125,0.063847,0.003330,0.003647,0.000293,0.002190,0.000244
4.125500,-0.198268,0.152559,0.051911,0.003344,0.003569,0.000683,0.002514,0.002190
4.126000,-0.216415,0.144655,0.045435,0.003499,0.004116,0.000624,0.002190,0.002514
4.126500,-0.220453,0.153777,0.038156,0.003028,0.003838,0.000479,0.001217,0.001541
4.127000,-0.202408,0.157073,0.037444,0.003268,0.003318,0.000315,0.002190,0.003163
4.127500,-0.224379,0.139911,0.032357,0.003334,0.003642,0.000642,0.003163,0.000244
4.128000,-0.226411,0.131688,0.045737,0.003200,0.003933,0.000669,0.001866,0.001541
4.128500,-0.212261,0.132938,0.032675,0.003482,0.003740,0.000814,0.002838,0.000568
4.129000,-0.212360,0.144843,0.035752,0.003827,0.004173,0.000711,0.002514,-0.001377
4.129500,-0.202349,0.154977,0.065264,0.003501,0.003782,0.000630,0.002514,0.004136
4.130000,-0.204263,0.153908,0.049005,0.003263,0.003990,0.000825,0.003487,0.000244
4.130500,-0.212411,0.142185,0.055281,0.003437,0.004011,0.000595,0.001866,0.002838
4.131000,-0.210266,0.140925,0.018621,0.003049,0.003621,0.000700,0.002190,0.000244
4.131500,-0.200272,0.151418,0.035091,0.003383,0.003444,0.000624,0.002514,0.000893
4.132000,-0.224382,0.130610,0.042635,0.003475,0.003809,0.000698,0.002514,0.002190
4.132500,-0.218432,0.114983,0.051679,0.003153,0.003537,0.000467,0.002838,-0.000404
4.133000,-0.206377,0.138694,0.031606,0.003646,0.003785,0.000510,0.002838,0.003163
4.133500,-0.198366,0.152860,0.034902,0.003953,0.003923,0.000520,0.002514,0.001217
4.134000,-0.206348,0.150431,0.055508,0.003666,0.003806,0.000656,0.002838,0.001217
4.134500,-0.194343,0.159527,0.068093,0.003240,0.004013,0.000606,0.002838,0.000893
4.135000,-0.200355,0.144252,0.054684,0.003159,0.003780,0.000540,0.002190,0.000568
4.135500,-0.220470,0.146682,0.054919,0.003039,0.003812,0.000478,0.002838,0.002838
4.136000,-0.202285,0.157313,0.048719,0.003511,0.003396,0.000654,0.002514,0.001866
4.136500,-0.220459,0.144465,0.062008,0.003358,0.003781,0.000535,0.002190,0.002190
4.137000,-0.216343,0.125641,0.038690,0.003068,0.003660,0.000639,0.002838,0.002514
4.137500,-0.216355,0.135256,0.032215,0.003401,0.003929,0.000674,0.002514,-0.001377
4.138000,-0.216390,0.137607,0.045620,0.003649,0.003786,0.000620,0.002838,0.002514
4.138500,-0.210329,0.148085,0.059188,0.003657,0.003608,0.000708,0.002838,0.000893
4.139000,-0.200250,0.156209,0.042101,0.003318,0.003828,0.000769,0.002838,0.001866
4.139500,-0.214265,0.136430,-0.004651,0.003120,0.003867,0.000727,0.001541,0.002838
4.140000,-0.224371,0.146952,0.039124,0.003139,0.003944,0.000730,0.002514,-0.000729
4.140500,-0.216497,0.158562,0.075268,0.003713,0.003693,0.000459,0.002514,0.005433
4.141000,-0.230527,0.133961,0.058731,0.003447,0.003649,0.000444,0.002514,0.000244
4.141500,-0.214426,0.119660,0.048141,0.003175,0.003567,0.000442,0.002838,0.002190
4.142000,-0.202462,0.131519,0.047678,0.003654,0.003903,0.000343,0.002838,0.001541
4.142500,-0.210453,0.136408,0.058560,0.003922,0.003860,0.000484,0.003163,-0.000729
4.143000,-0.196360,0.158421,0.075066,0.003704,0.003578,0.000549,0.002514,0.003811
4.143500,-0.184130,0.161007,0.038961,0.003620,0.003952,0.000919,0.002838,-0.000080
4.144000,-0.202318,0.138585,0.024770,0.003222,0.003960,0.000594,0.002190,0.001866
4.144500,-0.212293,0.146877,0.028841,0.003178,0.003793,0.000732,0.002514,0.000244
4.145000,-0.206306,0.157388,0.058991,0.003422,0.003749,0.000740,0.002514,0.000893
4.145500,-0.228481,0.137582,0.042090,0.003371,0.003914,0.000530,0.002190,0.003811
4.146000,-0.208306,0.130183,0.038355,0.002946,0.003531,0.000613,0.002514,-0.000729
4.146500,-0.208372,0.137365,0.041605,0.003313,0.003717,0.000535,0.002838,0.002514
4.147000,-0.212343,0.137562,0.052425,0.003555,0.003819,0.000705,0.003163,0.000244
4.147500,-0.204304,0.142140,0.058987,0.003669,0.003494,0.000680,0.002838,-0.000404
4.148000,-0.200342,0.153802,0.051576,0.003165,0.004244,0.000659,0.002838,0.001541
4.148500,-0.206444,0.143171,0.044384,0.003294,0.003897,0.000399,0.001217,-0.000080
4.149000,-0.222402,0.148048,0.028554,0.003000,0.004018,0.000618,0.003163,0.002514
4.149500,-0.216405,0.154047,0.055705,0.003643,0.003944,0.000654,0.002838,0.000893
4.150000,-0.232523,0.144533,0.062184,0.003224,0.003934,0.000532,0.002514,0.001217
4.150500,-0.206456,0.126492,0.040515,0.002921,0.003633,0.000277,0.002838,0.001866
4.151000,-0.206444,0.141080,0.027908,0.003845,0.003838,0.000372,0.003163,-0.001053
4.151500,-0.216537,0.139878,0.068375,0.003802,0.003976,0.000400,0.003163,0.002514
4.152000,-0.198315,0.150497,0.052130,0.003945,0.003812,0.000660,0.002190,0.000244
4.152500,-0.192378,0.151300,0.061049,0.003427,0.003866,0.000464,0.002190,0.000568
4.153000,-0.202432,0.133676,0.044110,0.003148,0.003880,0.000368,0.001541,0.002514
4.153500,-0.208249,0.153910,0.032302,0.003121,0.003877,0.000821,0.003163,-0.000404
4.154000,-0.216319,0.158937,0.039616,0.003904,0.003802,0.000796,0.002190,0.002838
4.154500,-0.230423,0.150634,0.052925,0.003539,0.003916,0.000732,0.002190,0.001217
4.155000,-0.218444,0.124363,0.034629,0.003011,0.003646,0.000413,0.002514,0.000893
4.155500,-0.220432,0.135140,0.031745,0.003305,0.003788,0.000502,0.003163,0.002190
4.156000,-0.226374,0.141308,0.029464,0.003719,0.003704,0.000700,0.002514,-0.001377
4.156500,-0.204210,0.144597,0.046114,0.003542,0.003632,0.000877,0.001866,0.004784
4.157000,-0.200277,0.158623,0.028468,0.003328,0.004049,0.000715,0.002838,-0.001702
4.157500,-0.212469,0.139744,0.037841,0.003325,0.003961,0.000396,0.001541,0.000244
4.158000,-0.214427,0.152645,0.058443,0.003118,0.004132,0.000597,0.002838,0.001866
4.158500,-0.220370,0.154112,0.052808,0.003693,0.003773,0.000736,0.002514,-0.000404
4.159000,-0.238492,0.145840,0.039099,0.003231,0.003859,0.000584,0.002190,0.003163
4.159500,-0.208431,0.137167,0.013815,0.002975,0.003586,0.000278,0.002514,-0.000404
4.160000,-0.216484,0.139878,0.041580,0.003704,0.003758,0.000395,0.003487,0.002514
4.160500,-0.232543,0.125911,0.058980,0.003689,0.003827,0.000472,0.001866,0.001217
4.161000,-0.202378,0.147985,0.061825,0.003744,0.003672,0.000544,0.002838,-0.001702
4.161500,-0.188327,0.158470,0.034312,0.003648,0.003785,0.000466,0.002514,0.002190
4.162000,-0.198362,0.138491,0.027650,0.003405,0.003715,0.000426,0.001866,-0.001377
4.162500,-0.212412,0.165540,0.041511,0.003134,0.003979,0.000543,0.002838,0.000568
4.163000,-0.216281,0.158927,0.063523,0.003815,0.003911,0.000966,0.002838,0.001541
4.163500,-0.230460,0.145777,0.049066,0.003369,0.003728,0.000587,0.001866,-0.000729
4.164000,-0.208362,0.139612,0.031358,0.003181,0.003470,0.000476,0.002514,0.001866
4.164500,-0.222424,0.133997,0.031933,0.003347,0.003716,0.000529,0.004136,-0.002350
4.165000,-0.228398,0.149539,0.046349,0.003673,0.003932,0.000761,0.002838,0.001541
4.165500,-0.210294,0.145830,0.049376,0.003738,0.003609,0.000764,0.002190,0.000244
4.166000,-0.200334,0.153917,0.024742,0.003442,0.004023,0.000573,0.002514,0.000893
4.166500,-0.204411,0.137367,0.024294,0.003447,0.003723,0.000368,0.002190,0.003487
4.167000,-0.210445,0.159602,0.061457,0.003152,0.004051,0.000516,0.002838,-0.000729
4.167500,-0.216352,0.158759,0.076428,0.003813,0.003690,0.000796,0.001866,0.001217
4.168000,-0.228479,0.146894,0.052139,0.003233,0.003911,0.000561,0.002190,-0.001053
4.168500,-0.210487,0.133447,0.050595,0.003053,0.003154,0.000191,0.003487,-0.000404
4.169000,-0.212465,0.142107,0.027771,0.003476,0.003711,0.000339,0.003163,0.001866
4.169500,-0.224534,0.132981,0.062144,0.003817,0.004052,0.000479,0.003163,-0.001702
4.170000,-0.206425,0.136211,0.065015,0.003637,0.003729,0.000483,0.002514,0.001866
4.170500,-0.176328,0.160664,0.047114,0.003561,0.003991,0.000417,0.002514,-0.000080
4.171000,-0.194401,0.140680,0.030407,0.003318,0.003638,0.000287,0.002190,-0.000404
4.171500,-0.202240,0.157383,0.049012,0.003279,0.003811,0.000825,0.002838,0.000893
4.172000,-0.222396,0.150721,0.046132,0.003770,0.004062,0.000737,0.001217,-0.001702
4.172500,-0.228413,0.139858,0.038967,0.003102,0.003805,0.000641,0.002514,0.001541
4.173000,-0.206350,0.147738,0.031227,0.003128,0.003291,0.000449,0.002190,-0.000729
4.173500,-0.218480,0.138565,0.055003,0.003465,0.003634,0.000421,0.003487,0.001541
4.174000,-0.234467,0.138974,0.039347,0.003477,0.004167,0.000672,0.003163,0.000893
4.174500,-0.212219,0.140114,0.033192,0.003803,0.003567,0.000901,0.002514,-0.002026
4.175000,-0.198344,0.157365,0.044852,0.003509,0.003925,0.000576,0.002190,0.002838
4.175500,-0.204369,0.139617,0.041325,0.003275,0.003611,0.000480,0.002838,-0.001053
4.176000,-0.214284,0.162096,0.056002,0.003030,0.003935,0.000878,0.003163,-0.000404
4.176500,-0.224396,0.140141,0.042777,0.003668,0.004051,0.000732,0.002190,0.000244
4.177000,-0.238429,0.143560,0.032764,0.003127,0.003971,0.000724,0.002514,-0.002026
4.177500,-0.208388,0.148970,0.034566,0.003229,0.003411,0.000423,0.002514,0.001217
4.178000,-0.220359,0.144693,0.035846,0.003500,0.003808,0.000703,0.003163,-0.001053
4.178500,-0.234570,0.122368,0.069013,0.003625,0.003922,0.000471,0.002838,0.001541
4.179000,-0.208372,0.135144,0.048591,0.003538,0.003853,0.000594,0.002514,-0.001702
4.179500,-0.196412,0.153839,0.040997,0.003675,0.003970,0.000408,0.002514,-0.001702
4.180000,-0.192262,0.144415,0.038273,0.003531,0.003675,0.000628,0.002838,0.001866
4.180500,-0.202283,0.169126,0.065745,0.003437,0.003859,0.000803,0.003163,-0.000404
4.181000,-0.216434,0.149293,0.058820,0.003571,0.003975,0.000597,0.002514,0.000244
4.181500,-0.230453,0.143490,0.042360,0.003217,0.004089,0.000644,0.002190,0.000568
4.182000,-0.200358,0.141957,0.034480,0.003424,0.003449,0.000425,0.002514,-0.001377
4.182500,-0.222463,0.143346,0.041825,0.003397,0.003712,0.000476,0.002514,0.001866
4.183000,-0.226461,0.134095,0.055734,0.003449,0.004012,0.000616,0.002838,-0.001377
4.183500,-0.208281,0.139956,0.032384,0.003610,0.003713,0.000734,0.002514,0.001217
4.184000,-0.204355,0.149393,0.028464,0.003750,0.004072,0.000601,0.002190,-0.000404
4.184500,-0.202262,0.143219,0.035258,0.003388,0.003376,0.000648,0.003163,-0.000404
4.185000,-0.206298,0.157256,0.055390,0.003045,0.003809,0.000738,0.003163,0.002190
4.185500,-0.214343,0.148341,0.042651,0.003661,0.004239,0.000796,0.002190,-0.002026
4.186000,-0.224351,0.146947,0.029068,0.003090,0.003863,0.000728,0.001541,0.000244
4.186500,-0.202351,0.143046,0.048009,0.003245,0.003405,0.000480,0.002838,-0.001377
4.187000,-0.220521,0.139695,0.051419,0.003516,0.003452,0.000307,0.003163,-0.000404
4.187500,-0.228430,0.125848,0.052574,0.003406,0.003751,0.000639,0.001866,0.001866
4.188000,-0.198371,0.129116,0.054755,0.003595,0.003687,0.000482,0.002190,-0.003647
4.188500,-0.200398,0.158676,0.031301,0.003796,0.003990,0.000465,0.003163,-0.000729
4.189000,-0.200313,0.146778,0.038332,0.003546,0.003555,0.000569,0.001866,-0.000729
4.189500,-0.194195,0.157335,0.045508,0.003322,0.003738,0.000827,0.003163,-0.000404
